,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
215,Anand Rathi Wealth,Total Current Assets Ann.,46.6%,32%,,524.2,609.1,347.9,166.5,65.3,131,116.3,137.2,,,
216,Anand Rathi Wealth,Total Assets Ann.,24.3%,17.5%,,961.4,879.7,624.1,501.2,362.2,429.1,212.9,169.4,,,
217,Anand Rathi Wealth,Contingent Liabilities plus Commitments Ann.,-,-,,,0.5,0.5,3.9,,,,,,,
218,Anand Rathi Wealth,Bonus Equity Share Capital Ann.,36.8%,40.4%,,33.8,13.2,13.2,13.2,6.2,6.2,6.2,6.2,,,
219,Anand Rathi Wealth,Non Current Investments Unquoted Book Value Ann.,7.9%,4.9%,,242.5,111.2,105.5,193.3,191.7,191.2,53.8,11.8,,,
220,Anand Rathi Wealth,Current Investments Unquoted Book Value Ann.,-,-,,,,,,1,0.7,,,,,
221,Tega Industries,Total ShareHolders Funds Ann.,12.6%,19%,,"1,308","1,145.5","1,031",917.3,821.3,547.5,483.5,432.9,495,486.9,473.6
222,Tega Industries,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,-,-,-,-
223,Tega Industries,Total Non Current Liabilities Ann.,-43.3%,-36.5%,,11.5,19.4,42.3,63,85.1,111.6,31.2,36.2,4.1,6.7,7.8
224,Tega Industries,Total Current Liabilities Ann.,-1.6%,1.6%,,236.4,289.5,244.9,248.1,208.8,218,219,215.3,120.9,89.3,114.2
225,Tega Industries,Total Capital Plus Liabilities Ann.,8.2%,12.1%,,"1,555.9","1,454.4","1,318.2","1,228.5","1,115.2",877.1,733.7,684.4,620.1,582.8,595.7
226,Tega Industries,Fixed Assets Ann.,8.7%,5.9%,,186.6,178.4,164.1,145.2,147.1,139.9,147,164.4,67.9,68.1,71.9
227,Tega Industries,Total Non Current Assets Ann.,4.5%,10.2%,,722.1,742.9,736.9,633.4,637.3,445,354.8,292.2,334.6,301.7,288.4
228,Tega Industries,Total Current Assets Ann.,11.9%,14.1%,,833.8,711.4,581.2,595,477.9,432.1,378.8,392.3,285.5,281.2,307.2
229,Tega Industries,Total Assets Ann.,8.2%,12.1%,,"1,555.9","1,454.4","1,318.2","1,228.5","1,115.2",877.1,733.7,684.4,620.1,582.8,595.7
230,Tega Industries,Contingent Liabilities plus Commitments Ann.,-,-,,-,179,182.8,61,65.2,35.4,156.2,290.4,,,
231,Tega Industries,Bonus Equity Share Capital Ann.,-,-,,-,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
232,Tega Industries,Non Current Investments Unquoted Book Value Ann.,-,-,,-,532.4,532.4,467,435.2,246.4,187.2,108,262.1,211.3,196.3
233,Tega Industries,Current Investments Unquoted Book Value Ann.,-,-,,-,231.3,189,155.4,156.2,116.7,38.2,60.3,,,
234,Star Health,Total ShareHolders Funds Ann.,15.2%,29.9%,,"7,059.2","6,384","5,443.3","4,614.6","3,496.5","1,905.6","1,143",,,,
235,Star Health,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,,,,
236,Star Health,Total Non Current Liabilities Ann.,-10.8%,15.8%,,523,531.2,484,736.1,245.5,251.3,250.2,,,,
237,Star Health,Total Current Liabilities Ann.,17.4%,28%,,"13,202.5","10,852.5","9,298.8","8,162.9","6,758.9","3,836.6","2,990.3",,,,
238,Star Health,Total Capital Plus Liabilities Ann.,15.4%,28.2%,,"20,784.6","17,767.7","15,226.1","13,513.6","10,501","5,993.5","4,733.5",,,,
239,Star Health,Fixed Assets Ann.,16.4%,12.7%,,184.9,175.1,111.3,117.1,99,101.9,98.1,,,,
240,Star Health,Total Non Current Assets Ann.,14.5%,33.2%,,"18,434.5","16,024.2","14,072.3","12,267.3","7,357","4,398.8","3,128.2",,,,
241,Star Health,Total Current Assets Ann.,23.5%,8.1%,,"2,350.1","1,743.5","1,153.8","1,246.4","3,144","1,594.7","1,605.4",,,,
242,Star Health,Total Assets Ann.,15.4%,28.2%,,"20,784.6","17,767.7","15,226.1","13,513.6","10,501","5,993.5","4,733.5",,,,
243,Star Health,Contingent Liabilities plus Commitments Ann.,-,-,,-,347,111.7,97.6,22,3.6,13.1,,,,
244,Star Health,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
245,Star Health,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
246,Star Health,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
247,DMR Hydroengineering,Total ShareHolders Funds Ann.,33.4%,38.2%,,12.1,7.7,5.8,5.1,3.1,2.4,1.9,1.6,,,
248,DMR Hydroengineering,Minority Interest Liability Ann.,-,-,,0.6,,,-,-,-,-,-,,,
249,DMR Hydroengineering,Total Non Current Liabilities Ann.,-47.7%,-12.9%,,0.1,0.2,0.3,0.7,,0.2,,0,,,
250,DMR Hydroengineering,Total Current Liabilities Ann.,91.3%,47.6%,,2.8,1.5,0.8,0.4,0.3,0.4,0.4,0.1,,,
251,DMR Hydroengineering,Total Capital Plus Liabilities Ann.,36.8%,40%,,15.6,9.4,6.9,6.1,3.4,2.9,2.3,1.8,,,
252,DMR Hydroengineering,Fixed Assets Ann.,-20.6%,1.9%,,1.1,1.1,2.4,2.2,1.2,1,0.3,0.3,,,
253,DMR Hydroengineering,Total Non Current Assets Ann.,37.7%,33.8%,,6,4.6,3.8,2.3,1.6,1.4,0.9,0.4,,,
254,DMR Hydroengineering,Total Current Assets Ann.,36.2%,45%,,9.6,4.8,3.1,3.8,1.7,1.5,1.4,1.4,,,
255,DMR Hydroengineering,Total Assets Ann.,36.8%,40%,,15.6,9.4,6.9,6.1,3.4,2.9,2.3,1.8,,,
256,DMR Hydroengineering,Contingent Liabilities plus Commitments Ann.,-,-,,,,,,,,,,,,
257,DMR Hydroengineering,Bonus Equity Share Capital Ann.,-,-,,,,,0.2,0.2,0.2,0.2,,,,
258,DMR Hydroengineering,Non Current Investments Unquoted Book Value Ann.,265.9%,65.1%,,4.9,3.4,1.3,0.1,0.5,0.4,0.6,0.1,,,
259,DMR Hydroengineering,Current Investments Unquoted Book Value Ann.,-,-,,,,,1.2,,,,,,,
260,Go Fashion,Total ShareHolders Funds Ann.,16.7%,19.5%,,697.4,603.9,520.5,438.4,282.9,286.3,233.9,197,,,
261,Go Fashion,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,-,,,
262,Go Fashion,Total Non Current Liabilities Ann.,32.8%,18.5%,,422.8,398.5,279.7,180.6,219.4,180.9,0.7,0.8,,,
263,Go Fashion,Total Current Liabilities Ann.,6.6%,25.2%,,160.2,137.1,126.2,132.2,46,52,28.6,16.6,,,
264,Go Fashion,Total Capital Plus Liabilities Ann.,19.4%,19.8%,,"1,280.3","1,139.5",926.3,751.2,548.4,519.2,263.2,214.5,,,
265,Go Fashion,Fixed Assets Ann.,25%,16.7%,,571.5,537.6,401,292.8,268.1,263.8,49.8,28.1,,,
266,Go Fashion,Total Non Current Assets Ann.,24.4%,17.2%,,644.5,597,475.4,334.4,300.2,291,68.6,49.5,,,
267,Go Fashion,Total Current Assets Ann.,15.1%,22.7%,,635.8,542.5,451,416.9,248.2,228.2,194.6,165.1,,,
268,Go Fashion,Total Assets Ann.,19.4%,19.8%,,"1,280.3","1,139.5",926.3,751.2,548.4,519.2,263.2,214.5,,,
269,Go Fashion,Contingent Liabilities plus Commitments Ann.,-,-,,-,4.8,3.9,1.7,1.8,2.5,2.6,,,,
270,Go Fashion,Bonus Equity Share Capital Ann.,-,-,,-,25,25,25,25,25,25,5,,,
271,Go Fashion,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,7.1,,,
272,Go Fashion,Current Investments Unquoted Book Value Ann.,-,-,,-,6.1,,,,,,,,,
273,Omnipotent Industries,Total ShareHolders Funds Ann.,-6.4%,112.7%,,17.4,21.3,21.1,21.2,1.8,0.4,0.1,,,,
274,Omnipotent Industries,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,,,,
275,Omnipotent Industries,Total Non Current Liabilities Ann.,-,-,,0.5,0,0.1,,1.3,,,,,,
276,Omnipotent Industries,Total Current Liabilities Ann.,0%,-29.8%,,1.6,1.8,1.9,1.6,15.8,9.4,10.8,,,,
277,Omnipotent Industries,Total Capital Plus Liabilities Ann.,-4.9%,14.9%,,19.6,23.1,23.1,22.8,18.9,9.8,10.8,,,,
278,Omnipotent Industries,Fixed Assets Ann.,88.2%,-,,,2,1.1,1.4,0.3,0.3,0,,,,
279,Omnipotent Industries,Total Non Current Assets Ann.,-61.8%,-27.5%,,0.1,2.3,1.4,1.8,0.6,0.5,0.8,,,,
280,Omnipotent Industries,Total Current Assets Ann.,-2.4%,16%,,19.5,20.8,21.7,21,18.3,9.3,10.1,,,,
281,Omnipotent Industries,Total Assets Ann.,-4.9%,14.9%,,19.6,23.1,23.1,22.8,18.9,9.8,10.8,,,,
282,Omnipotent Industries,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
283,Omnipotent Industries,Bonus Equity Share Capital Ann.,-,-,,-,1.7,1.7,1.7,,,,,,,
284,Omnipotent Industries,Non Current Investments Unquoted Book Value Ann.,-,-,,-,0.1,,,0,,,,,,
285,Omnipotent Industries,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
286,Tarsons Products,Total ShareHolders Funds Ann.,8.8%,26.1%,,630.2,612.9,569.3,489.8,244.3,197.6,137.1,97.2,,,
287,Tarsons Products,Minority Interest Liability Ann.,-,-,,,,-,,-,-,-,-,,,
288,Tarsons Products,Total Non Current Liabilities Ann.,141.3%,97.2%,,274.1,146.2,93.5,19.5,9.8,9.2,22.9,29.7,,,
289,Tarsons Products,Total Current Liabilities Ann.,71.4%,34%,,175.7,213.2,62.9,34.9,41.8,40.6,53.2,57.9,,,
290,Tarsons Products,Total Capital Plus Liabilities Ann.,25.7%,34.3%,,"1,080",972.2,725.7,544.2,296,247.4,213.2,184.8,,,
291,Tarsons Products,Fixed Assets Ann.,48.2%,45.7%,,719.7,570.3,343.8,221,142.5,109.7,95.5,79.1,,,
292,Tarsons Products,Total Non Current Assets Ann.,40.9%,46.2%,,837.5,736.9,473.7,299.7,183.2,125.4,113.5,94.1,,,
293,Tarsons Products,Total Current Assets Ann.,-0.3%,14.7%,,242.6,235.3,252,244.5,112.8,122,99.7,90.7,,,
294,Tarsons Products,Total Assets Ann.,25.7%,34.3%,,"1,080",972.2,725.7,544.2,296,247.4,213.2,184.8,,,
295,Tarsons Products,Contingent Liabilities plus Commitments Ann.,-,-,,-,176.8,260.1,129.5,35.8,21.8,18.1,6,,,
296,Tarsons Products,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
297,Tarsons Products,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
298,Tarsons Products,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
299,Latent View Analytics,Total ShareHolders Funds Ann.,20.6%,42.3%,,"1,500","1,101.9",983.7,855.6,325.5,257.2,205.2,157,101.3,52.7,
300,Latent View Analytics,Minority Interest Liability Ann.,-,-,,37,-,-,-,-,-,-,-,-,-,
301,Latent View Analytics,Total Non Current Liabilities Ann.,80.3%,35.5%,,119,21,16.8,20.3,23.4,26.1,2.8,3,3.3,13,
302,Latent View Analytics,Total Current Liabilities Ann.,85.5%,68.1%,,132.7,19.9,14,20.8,13.2,9.9,4.8,7.8,14.7,5.8,
303,Latent View Analytics,Total Capital Plus Liabilities Ann.,25.9%,43.6%,,"1,788.6","1,142.8","1,014.4",896.7,362.2,293.2,212.8,167.8,119.3,71.6,
304,Latent View Analytics,Fixed Assets Ann.,83.4%,38.3%,,164.7,24.7,21.2,26.7,28.1,32.5,3.7,4.9,6.6,8.5,
305,Latent View Analytics,Total Non Current Assets Ann.,68.1%,58.6%,,908.1,457.5,365.5,191.2,151.4,90.6,38,36.1,28.4,20.9,
306,Latent View Analytics,Total Current Assets Ann.,7.7%,34.2%,,880.6,685.3,649,705.5,210.8,202.6,174.8,131.7,90.9,50.7,
307,Latent View Analytics,Total Assets Ann.,25.9%,43.6%,,"1,788.6","1,142.8","1,014.4",896.7,362.2,293.2,212.8,167.8,119.3,71.6,
308,Latent View Analytics,Contingent Liabilities plus Commitments Ann.,-,-,,0.9,0.3,0.3,,,,,,,,
309,Latent View Analytics,Bonus Equity Share Capital Ann.,0%,-,,16.5,16.5,16.5,16.5,,,,,,,
310,Latent View Analytics,Non Current Investments Unquoted Book Value Ann.,-83.7%,0%,,,0.4,0.4,126.2,91.8,0.4,0.4,0.4,0.3,0.3,
311,Latent View Analytics,Current Investments Unquoted Book Value Ann.,-,-,,220.1,,,,,,,,,,
312,Sapphire Foods,Total ShareHolders Funds Ann.,10.3%,20.3%,,"1,396","1,339.1","1,256","1,041.6",514.9,554.5,503.4,537.6,,,
313,Sapphire Foods,Minority Interest Liability Ann.,-,-,,-1.9,0.7,-2,-,-,-,-,-,,,
314,Sapphire Foods,Total Non Current Liabilities Ann.,22.5%,19.3%,,"1,186.1","1,055.9",806.4,646,486.9,491.1,55.2,3.6,,,
315,Sapphire Foods,Total Current Liabilities Ann.,5.3%,16%,,458.7,444.4,533.7,392.5,252.4,218.7,402.7,172.3,,,
316,Sapphire Foods,Total Capital Plus Liabilities Ann.,13.5%,19.2%,,"3,041","2,840.1","2,594.1","2,080.1","1,254.2","1,264.3",961.3,715,,,
317,Sapphire Foods,Fixed Assets Ann.,22.5%,19%,,"2,236.7","2,083.6","1,683.2","1,216.2",896.2,937.4,536.4,468,,,
318,Sapphire Foods,Total Non Current Assets Ann.,19.3%,17.4%,,"2,618.3","2,476.9","2,101.5","1,542.4","1,144","1,172",722.3,644.8,,,
319,Sapphire Foods,Total Current Assets Ann.,-7.7%,35.6%,,422.7,363.2,492.6,537.7,110.1,92.3,239,70.1,,,
320,Sapphire Foods,Total Assets Ann.,13.5%,19.2%,,"3,041","2,840.1","2,594.1","2,080.1","1,254.2","1,264.3",961.3,715,,,
321,Sapphire Foods,Contingent Liabilities plus Commitments Ann.,42.8%,46.9%,,238.4,125.1,137,81.8,41.8,34.8,37.6,18.6,,,
322,Sapphire Foods,Bonus Equity Share Capital Ann.,0%,0%,,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,,,
323,Sapphire Foods,Non Current Investments Unquoted Book Value Ann.,-,-,,,,,,,,99.2,90.4,,,
324,Sapphire Foods,Current Investments Unquoted Book Value Ann.,-,-,,,,,152.5,26.7,15.5,,,,,
325,One97 Communications,Total ShareHolders Funds Ann.,3.1%,55.6%,,"15,026.7","13,326.3","13,015.5","13,712.5","3,492.1","1,646.8",878.2,"7,401.9",,,
326,One97 Communications,Minority Interest Liability Ann.,-,-,,-29.6,-28.2,-22.7,-,-,-,-,-,,,
327,One97 Communications,Total Non Current Liabilities Ann.,-19.8%,1.1%,,264.2,325.4,486,512.4,250,250,250,8.3,,,
328,One97 Communications,Total Current Liabilities Ann.,42.6%,7.9%,,"6,186.4","3,515.3","4,486.9","2,131.7","6,758.9","4,230","3,394.3",972.4,,,
329,One97 Communications,Total Capital Plus Liabilities Ann.,9.5%,28.5%,,"21,447.7","17,139.1","17,965.8","16,356.6","10,501","6,126.7","4,872.5","8,556.3",,,
330,One97 Communications,Fixed Assets Ann.,2.5%,54.8%,,905.2,"1,216.6","1,175.9",841.2,99,101.9,98.1,185.6,,,
331,One97 Communications,Total Non Current Assets Ann.,-15.3%,77.4%,,"4,363.2","4,975.4","3,976.7","7,179.3",520.3,248.6,240.1,"1,581.7",,,
332,One97 Communications,Total Current Assets Ann.,23%,23.8%,,"17,084.5","12,163.7","13,989.1","9,177.3","9,980.7","5,878.1","4,632.4","6,974.6",,,
333,One97 Communications,Total Assets Ann.,9.5%,28.5%,,"21,447.7","17,139.1","17,965.8","16,356.6","10,501","6,126.7","4,872.5","8,556.3",,,
334,One97 Communications,Contingent Liabilities plus Commitments Ann.,-,-,,-,188.5,322.9,357,,,,248.2,,,
335,One97 Communications,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
336,One97 Communications,Non Current Investments Unquoted Book Value Ann.,-,-,,-,"1,442.5","1,289.5",193.2,,,,206.7,,,
337,One97 Communications,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
338,Suyog Gurbaxani Funicular,Total ShareHolders Funds Ann.,35.3%,10.5%,,24.5,15.8,10.2,9.9,7,14.9,16.8,,,,
339,Suyog Gurbaxani Funicular,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,,,,
340,Suyog Gurbaxani Funicular,Total Non Current Liabilities Ann.,8.1%,4.3%,,82.6,86.2,63.1,65.4,74.9,67,70.1,,,,
341,Suyog Gurbaxani Funicular,Total Current Liabilities Ann.,68.4%,37.9%,,33.9,14.1,6.8,7.1,4.3,6.8,7.2,,,,
342,Suyog Gurbaxani Funicular,Total Capital Plus Liabilities Ann.,19.6%,9.7%,,141,116.1,80,82.5,86.2,88.7,94.1,,,,
343,Suyog Gurbaxani Funicular,Fixed Assets Ann.,-9.8%,-9.1%,,53.6,60.1,66.8,73.1,79.8,86.4,92.3,,,,
344,Suyog Gurbaxani Funicular,Total Non Current Assets Ann.,-8.5%,-7.3%,,59.2,65.1,71.5,77.2,83.8,86.5,92.3,,,,
345,Suyog Gurbaxani Funicular,Total Current Assets Ann.,149.1%,104.3%,,81.9,50.9,8.5,5.3,2.4,2.3,1.8,,,,
346,Suyog Gurbaxani Funicular,Total Assets Ann.,19.6%,9.7%,,141,116.1,80,82.5,86.2,88.7,94.1,,,,
347,Suyog Gurbaxani Funicular,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
348,Suyog Gurbaxani Funicular,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
349,Suyog Gurbaxani Funicular,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
350,Suyog Gurbaxani Funicular,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
351,Sigachi Industries,Total ShareHolders Funds Ann.,38.2%,55.3%,,600.9,371.6,268.4,227.8,94.9,66.6,46.6,,,,
352,Sigachi Industries,Minority Interest Liability Ann.,-,-,,12.2,11.4,,,-,-,-,,,,
353,Sigachi Industries,Total Non Current Liabilities Ann.,84.8%,54.2%,,48,65.3,30.8,7.6,7,5.5,4.5,,,,
354,Sigachi Industries,Total Current Liabilities Ann.,53.3%,37.8%,,185.1,187.8,74.6,51.4,31.9,37.3,39.8,,,,
355,Sigachi Industries,Total Capital Plus Liabilities Ann.,43.4%,50.6%,,846.2,694.2,373.8,286.8,133.8,109.3,90.8,,,,
356,Sigachi Industries,Fixed Assets Ann.,67.7%,53.7%,,297.5,296.8,157.2,63.1,41.7,34.7,30.8,,,,
357,Sigachi Industries,Total Non Current Assets Ann.,61.7%,64.8%,,451.9,380.9,196.3,106.9,46.4,37.2,32.3,,,,
358,Sigachi Industries,Total Current Assets Ann.,29.9%,40.5%,,394.3,313.3,177.4,179.9,87.4,72.1,58.5,,,,
359,Sigachi Industries,Total Assets Ann.,43.4%,50.6%,,846.2,694.2,373.8,286.8,133.8,109.3,90.8,,,,
360,Sigachi Industries,Contingent Liabilities plus Commitments Ann.,-,-,,-,9.5,8.6,6.6,6.4,6.2,6.1,,,,
361,Sigachi Industries,Bonus Equity Share Capital Ann.,-,-,,-,4.6,4.6,4.6,4.6,4.6,,,,,
362,Sigachi Industries,Non Current Investments Unquoted Book Value Ann.,-,-,,-,0.3,0.2,0.2,0.3,0.1,0.1,,,,
363,Sigachi Industries,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
364,SJS Enterprises,Total ShareHolders Funds Ann.,23.7%,19.3%,,677.2,550.5,429.6,357.5,315.2,279.7,216.5,177.8,,,
365,SJS Enterprises,Minority Interest Liability Ann.,-,-,,12.1,11.1,,-,-,-,-,-,,,
366,SJS Enterprises,Total Non Current Liabilities Ann.,70.2%,29.5%,,43.4,84,16.3,8.8,9.2,11.9,3.3,0.7,,,
367,SJS Enterprises,Total Current Liabilities Ann.,46.7%,28.3%,,141.5,144,92.2,44.8,59.1,40.7,48.3,54.7,,,
368,SJS Enterprises,Total Capital Plus Liabilities Ann.,28.6%,21.3%,,874.1,789.6,538.1,411.2,383.5,332.3,268.1,233.2,,,
369,SJS Enterprises,Fixed Assets Ann.,20.3%,10.6%,,266,302.4,171.6,152.9,159.4,160.4,122.3,88.4,,,
370,SJS Enterprises,Total Non Current Assets Ann.,28.1%,22.3%,,477.7,496.8,222.4,227,165,174.9,137.7,98.5,,,
371,SJS Enterprises,Total Current Assets Ann.,29.1%,20.3%,,396.5,292.8,315.8,184.2,218.6,157.4,130.4,134.8,,,
372,SJS Enterprises,Total Assets Ann.,28.6%,21.3%,,874.1,789.6,538.1,411.2,383.5,332.3,268.1,233.2,,,
373,SJS Enterprises,Contingent Liabilities plus Commitments Ann.,124.3%,72%,,31.6,3.3,10,2.8,2.5,2.1,0.1,36.4,,,
374,SJS Enterprises,Bonus Equity Share Capital Ann.,0%,0%,,27,27,27,27,27,27,27,27,,,
375,SJS Enterprises,Non Current Investments Unquoted Book Value Ann.,-52%,-,,7.1,6,,64,,,,,,,
376,SJS Enterprises,Current Investments Unquoted Book Value Ann.,1.9%,3.6%,,83,33.6,135.1,78.4,81.5,69.6,,,,,
377,PB Fintech,Total ShareHolders Funds Ann.,-2.3%,25.8%,,"6,432.3","5,871","7,362.7","6,894.8","2,939.8","2,041.8",955.8,920.9,442.4,,
378,PB Fintech,Minority Interest Liability Ann.,-,-,,5.5,5.4,-,-,-,-,-,-,-,,
379,PB Fintech,Total Non Current Liabilities Ann.,210.2%,188.6%,,340.3,248.9,7.9,11.4,14.4,1.7,2.9,2.3,1.4,,
380,PB Fintech,Total Current Liabilities Ann.,246.2%,107.4%,,751.3,603.2,16.5,18.1,43.2,19.6,8.6,44.8,59.2,,
381,PB Fintech,Total Capital Plus Liabilities Ann.,2.8%,29.5%,,"7,529.4","6,728.5","7,387","6,924.3","2,998.6","2,064.2",968.1,968.9,503.6,,
382,PB Fintech,Fixed Assets Ann.,230.9%,160.1%,,416.5,320.9,8,11.5,15.7,3.5,1.8,1.8,2.7,,
383,PB Fintech,Total Non Current Assets Ann.,17.8%,31.5%,,"3,676.2","1,906.1","5,198","2,247","1,187",935.2,582.6,266.8,257.5,,
384,PB Fintech,Total Current Assets Ann.,-6.3%,27.8%,,"3,853.2","4,822.5","2,189.1","4,677.3","1,811.6","1,129",385.4,702,246.1,,
385,PB Fintech,Total Assets Ann.,2.8%,29.5%,,"7,529.4","6,728.5","7,387","6,924.3","2,998.6","2,064.2",968.1,968.9,503.6,,
386,PB Fintech,Contingent Liabilities plus Commitments Ann.,-,-,,-,90,68.5,25.6,26,22.1,22,0.1,,,
387,PB Fintech,Bonus Equity Share Capital Ann.,-,-,,-,35.4,35.4,35.4,,,,,,,
388,PB Fintech,Non Current Investments Unquoted Book Value Ann.,-,-,,-,934.9,,,0.1,,556,239,211.4,,
389,PB Fintech,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
390,Fino Payments Bank,Total ShareHolders Funds Ann.,15.9%,41.8%,,746.9,643.2,552.6,479.8,150.6,130.1,162.1,,,,
391,Fino Payments Bank,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,,,,
392,Fino Payments Bank,Total Non Current Liabilities Ann.,-,-,,-,-,-,-,-,-,-,,,,
393,Fino Payments Bank,Total Current Liabilities Ann.,14.8%,20.7%,,680.2,650.8,562.6,449.8,436.1,265.6,391.5,,,,
394,Fino Payments Bank,Total Capital Plus Liabilities Ann.,35.8%,46.5%,,"4,205.9","3,419.1","2,466.4","1,680","1,010.3",624,684.1,,,,
395,Fino Payments Bank,Fixed Assets Ann.,47.5%,43.2%,,297.6,195.2,144.9,92.8,64.2,49.5,42.2,,,,
396,Fino Payments Bank,Total Non Current Assets Ann.,-,-,,-,-,-,-,-,-,-,,,,
397,Fino Payments Bank,Total Current Assets Ann.,16.7%,27.8%,,"1,520.2","1,476.9","1,175.1",955.9,442.5,446.2,568.6,,,,
398,Fino Payments Bank,Total Assets Ann.,35.8%,46.5%,,"4,205.9","3,419.1","2,466.4","1,680","1,010.3",624,684.1,,,,
399,Fino Payments Bank,Contingent Liabilities plus Commitments Ann.,-,-,,-,13.2,7.1,3.7,4,4.3,4.3,,,,
400,Fino Payments Bank,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
401,Fino Payments Bank,Non Current Investments Unquoted Book Value Ann.,-,-,,-,-,-,-,-,-,-,,,,
402,Fino Payments Bank,Current Investments Unquoted Book Value Ann.,-,-,,-,-,-,-,-,-,-,,,,
403,Nidan Laboratories,Total ShareHolders Funds Ann.,1.2%,44%,,68.2,66.2,69.4,65.9,13.3,11,10.3,10.1,,,
404,Nidan Laboratories,Minority Interest Liability Ann.,-,-,,-,-,-,-,-,-,-,-,,,
405,Nidan Laboratories,Total Non Current Liabilities Ann.,-22.3%,-33.1%,,4.6,5,5.4,9.8,14.2,34.4,32.2,33.2,,,
406,Nidan Laboratories,Total Current Liabilities Ann.,-7.3%,-,,10.2,11.3,9.5,12.8,26.2,-0.2,0.6,0.9,,,
407,Nidan Laboratories,Total Capital Plus Liabilities Ann.,-2.2%,12.9%,,82.9,82.6,84.4,88.5,53.7,45.2,43.1,44.2,,,
408,Nidan Laboratories,Fixed Assets Ann.,-12.1%,-3.9%,,16.5,18,21.4,24.3,20.1,20.1,23.3,27.5,,,
409,Nidan Laboratories,Total Non Current Assets Ann.,3.8%,28%,,71.7,52.3,63.5,64.2,30.8,20.9,24,28.3,,,
410,Nidan Laboratories,Total Current Assets Ann.,-22.8%,-14.4%,,11.2,30.3,20.9,24.3,22.9,24.4,19,15.9,,,
411,Nidan Laboratories,Total Assets Ann.,-2.2%,12.9%,,82.9,82.6,84.4,88.5,53.7,45.2,43.1,44.2,,,
412,Nidan Laboratories,Contingent Liabilities plus Commitments Ann.,-,-,,-,,,,,,,,,,
413,Nidan Laboratories,Bonus Equity Share Capital Ann.,-,-,,-,,,,,,,,,,
414,Nidan Laboratories,Non Current Investments Unquoted Book Value Ann.,-,-,,-,,,28.5,0.3,0.5,,0.5,,,
415,Nidan Laboratories,Current Investments Unquoted Book Value Ann.,-,-,,-,,,,,,,,,,
416,FSN E-Commerce,Total ShareHolders Funds Ann.,-1%,25.5%,,"1,301.3","1,261.7","1,378","1,339.8",489.9,418.7,,,,,
417,FSN E-Commerce,Minority Interest Liability Ann.,94.8%,-,,41.4,18.8,14.1,5.6,0.8,-,,,,,
418,FSN E-Commerce,Total Non Current Liabilities Ann.,12.4%,137.5%,,476.3,240.7,360.3,335.3,116.4,6.3,,,,,
419,FSN E-Commerce,Total Current Liabilities Ann.,30.8%,97%,,"2,160.6","1,878.9","1,197.5",965.3,694.8,72.9,,,,,
420,FSN E-Commerce,Total Capital Plus Liabilities Ann.,14.6%,51.5%,,"3,979.5","3,400.6","2,950","2,646","1,302",498.1,,,,,
421,FSN E-Commerce,Fixed Assets Ann.,18.9%,111.7%,,774.1,636.9,668.6,460.3,233,18.2,,,,,
422,FSN E-Commerce,Total Non Current Assets Ann.,21.9%,40.6%,,"1,302.5","1,107.7","1,044.4",719,339,237.4,,,,,
423,FSN E-Commerce,Total Current Assets Ann.,11.6%,59.3%,,"2,677.1","2,293","1,905.6","1,927.1",963,260.7,,,,,
424,FSN E-Commerce,Total Assets Ann.,14.6%,51.5%,,"3,979.5","3,400.6","2,950","2,646","1,302",498.1,,,,,
425,FSN E-Commerce,Contingent Liabilities plus Commitments Ann.,-,-,,-,853.7,658,375.5,12.1,312,,,,,
